method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,covariates_used,covariates_dropped_no_variation,exposure,module_rds,outcome,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,status,error,p_fdr_bh
same_sample_unweighted,beta,-0.6090177393982534,-1.0993005083508682,-0.11873497044563858,0.25001920103374586,2335,0.014929779148964532,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X2_MHA_ln_U,VOC_urine.rds,LE8,natural_log_transformed,2353,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.027128501136533114
same_sample_unweighted,beta,1.0088592178057751,0.1708453764210376,1.8468730591905127,0.4271091859304926,1133,0.018341868053756236,age+sex+eth+marital+PIR_level+edu+alcohol.user,,o_ANS_ln_U,AA_urine.rds,LE8,natural_log_transformed,1151,,,15,2,2013-2014,WTSA2YR,ok,,0.03292696795192385
same_sample_unweighted,beta,-1.3001619983197745,-2.394183052600889,-0.20614094403866035,0.5579038154346262,2409,0.019865020144838107,age+sex+eth+marital+PIR_level+edu+alcohol.user,,BPF_binary_U,PCCP_urine.rds,LE8,binary_above_detection_threshold,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.035236761923581876
same_sample_unweighted,beta,2.670462492800948,0.39991522784326206,4.941009757758634,1.1572704595821026,1175,0.02119714132955877,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PFBA_binary_U,PFC_urine.rds,LE8,binary_above_detection_threshold,1193,,,15,2,2013-2014,WTSSBH2Y,ok,,0.037157341860050076
same_sample_unweighted,beta,0.6560298082020062,0.09502235307395557,1.2170372633300568,0.28609408279133186,2484,0.021927956128337426,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Ba_ln_U,HM_urine.rds,LE8,natural_log_transformed,2502,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.03799145887351484
same_sample_unweighted,beta,-1.3104318967918809,-2.452981370381531,-0.16788242320223046,0.5826513494415516,2410,0.0245971019556643,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MHNCH_binary_U,Phthalates_urine.rds,LE8,binary_above_detection_threshold,2428,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.04212607116544806
same_sample_unweighted,beta,0.9852721804254698,0.10034442710517211,1.8701999337457675,0.4513443796897509,3466,0.02910474132391185,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Chloroform_binary_S,VOC_serum.rds,LE8,binary_above_detection_threshold,3484,,,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.04927961883253256
same_sample_unweighted,beta,-1.6518121267175094,-3.1702199263347985,-0.1334043271002201,0.773980681442306,1282,0.03301754604465121,age+sex+eth+marital+PIR_level+edu+alcohol.user,,TTCA_binary_U,VOC_urine.rds,LE8,binary_above_detection_threshold,1300,,,15,2,2013-2014,WTSA2YR,ok,,0.05527656585003405
same_sample_unweighted,beta,-0.6340945073992962,-1.2277302104830194,-0.040458804315572916,0.30273328293451846,2483,0.03631080406919538,age+sex+eth+marital+PIR_level+edu+alcohol.user,,W_ln_U,HM_urine.rds,LE8,natural_log_transformed,2501,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.06011455340344568
same_sample_unweighted,beta,0.6484865235311011,0.02951822493239642,1.2674548221298059,0.315631815595412,2195,0.04003905250149566,age+sex+eth+marital+PIR_level+edu+alcohol.user,,DPHP_ln_U,BFR_urine.rds,LE8,natural_log_transformed,2213,,,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.06555844860135004
same_sample_unweighted,beta,-0.7016416441880237,-1.3947612129047067,-0.00852207547134054,0.3534659904096134,2475,0.04725102617156123,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X1_PY_ln_U,PAH_urine.rds,LE8,natural_log_transformed,2493,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.07652611847350678
same_sample_unweighted,beta,0.9885500002001139,0.009706854851142865,1.9673931455490847,0.4988633682667994,1088,0.04777487147886061,age+sex+eth+marital+PIR_level+edu+alcohol.user,,n_PFOS_ln_S,PFC_serum.rds,LE8,natural_log_transformed,1106,,,15,2,2015-2016,WTSB2YR,ok,,0.0765425360252713
same_sample_unweighted,beta,-0.6568978124204564,-1.3254914373640734,0.011695812523160432,0.34095407293273555,2409,0.05414126372484819,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MEHHP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.08581966271279128
same_sample_unweighted,beta,0.9837895578531648,-0.041778102557253005,2.009357218263583,0.5230858518572967,3670,0.06008613268802028,age+sex+eth+marital+PIR_level+edu+alcohol.user,,IHg_binary_S,HM_serum.rds,LE8,binary_above_detection_threshold,3688,,,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.09396094399628686
same_sample_unweighted,beta,0.6168466458628328,-0.02733802188746648,1.261031313613132,0.328502261572348,2348,0.06053859478955395,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PFHS_ln_S,PFC_serum.rds,LE8,natural_log_transformed,2366,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.09396094399628686
same_sample_unweighted,beta,-0.43828795139931764,-0.9028411588815152,0.026265256082879884,0.23690211231288782,2407,0.06442444619712899,age+sex+eth+marital+PIR_level+edu+alcohol.user,,BPS_ln_U,PCCP_urine.rds,LE8,natural_log_transformed,2425,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.09896126271517752
same_sample_unweighted,beta,-0.6422813964906907,-1.3696572298048921,0.0850944368235107,0.3709361078438941,2484,0.08348412816367698,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Cd_ln_U,HM_urine.rds,LE8,natural_log_transformed,2502,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.12692994996314153
same_sample_unweighted,beta,-1.0043972545118556,-2.152207025491048,0.143412516467337,0.5853056551866304,2199,0.08629890355573067,age+sex+eth+marital+PIR_level+edu+alcohol.user,,BCPP_binary_U,BFR_urine.rds,LE8,binary_above_detection_threshold,2217,,,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.12988420838185727
same_sample_unweighted,beta,1.892279877230855,-0.2948561096115401,4.079415864073249,1.1144492298911657,927,0.08985267214555974,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X5OHIMI_binary_U,pesticides_urine.rds,LE8,binary_above_detection_threshold,945,,,15,2,2015-2016,WTSSBI2Y,ok,,0.133880481496884
same_sample_unweighted,beta,-0.5992851157229275,-1.2962821706529724,0.0977119392071173,0.3554386040108611,2409,0.09191682434563546,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MEOHP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.13560006759900675
same_sample_unweighted,beta,0.6796339992124238,-0.11382470040283577,1.4730926988276836,0.40462462138093325,2348,0.09315546060470496,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PFNA_ln_S,PFC_serum.rds,LE8,natural_log_transformed,2366,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.13608003558922588
same_sample_unweighted,beta,-0.5703004853486918,-1.260368939704205,0.1197679690068214,0.35190531488353827,2409,0.1052326632024368,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MiBP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.15222977492391343
same_sample_unweighted,beta,1.0668003734418328,-0.24420918678702042,2.3778099336706857,0.6685638657985028,2447,0.11069393688548303,age+sex+eth+marital+PIR_level+edu+alcohol.user,,OXY_binary_U,pesticides_urine.rds,LE8,binary_above_detection_threshold,2465,,,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.15859035188400933
same_sample_unweighted,beta,0.6057484023367398,-0.15138006274885818,1.3628768674223377,0.3860837330639347,2191,0.11680258255282161,age+sex+eth+marital+PIR_level+edu+alcohol.user,,GLYP_ln_U,GYLP_urine.rds,LE8,natural_log_transformed,2209,,,30,4,2013-2014|2015-2016,WTSSCH2Y|WTSSGL2Y,ok,,0.1657484266701945
same_sample_unweighted,beta,-0.47930161821249045,-1.0815784570915112,0.12297522066653027,0.30713535634769523,2409,0.11876013353287959,age+sex+eth+marital+PIR_level+edu+alcohol.user,,BPA_ln_U,PCCP_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.16693641411697227
same_sample_unweighted,beta,2.842165414990037,-0.772092471760597,6.456423301740671,1.8430284908240246,2200,0.12318900247094064,age+sex+eth+marital+PIR_level+edu+alcohol.user,,FA_ln_S,gas_serum.rds,LE8,natural_log_transformed,2218,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.17154356418850614
same_sample_unweighted,beta,-0.8782823911094615,-2.0129284198973387,0.2563636376784155,0.5786210513172145,2411,0.12917354956781998,age+sex+eth+marital+PIR_level+edu+alcohol.user,,TCC_binary_U,PCCP_urine.rds,LE8,binary_above_detection_threshold,2429,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.17821165634819608
same_sample_unweighted,beta,0.8742989856698099,-0.2719702576441446,2.0205682289837643,0.58454996924676494,2424,0.13486755785268317,age+sex+eth+marital+PIR_level+edu+alcohol.user,,DCVDMPCA_binary_U,pesticides_urine.rds,LE8,binary_above_detection_threshold,2442,,,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.18347728431194416
same_sample_unweighted,beta,-1.2295979878061085,-2.8444256773856376,0.38522970177342053,0.8230124599386259,1115,0.1354530286866702,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MCOCH_binary_U,Phthalates_urine.rds,LE8,binary_above_detection_threshold,1133,,,15,2,2015-2016,WTSB2YR,ok,,0.18347728431194416
same_sample_unweighted,beta,-1.7423215575296962,-4.090196479866854,0.6055533648074616,1.1967499952242147,1242,0.1456791692916665,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PFHpA_binary_S,PFC_serum.rds,LE8,binary_above_detection_threshold,1260,,,15,2,2013-2014,WTSB2YR,ok,,0.19555131733746223
same_sample_unweighted,beta,-0.7182235055968871,-1.6943181683737827,0.2578711571800085,0.49750494196206163,1178,0.14910305079493752,age+sex+eth+marital+PIR_level+edu+alcohol.user,,o_TLD_ln_U,AA_urine.rds,LE8,natural_log_transformed,1196,,,15,2,2013-2014,WTSA2YR,ok,,0.19836030864683651
same_sample_unweighted,beta,-0.9296672575439298,-2.267225084270283,0.4078905691824235,0.6822150579910993,3672,0.17305472772097552,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Mn_ln_S,HM_serum.rds,LE8,natural_log_transformed,3690,,,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.22818720734889694
same_sample_unweighted,beta,1.5392196320752778,-0.6961591891472068,3.774598453297762,1.1392878381887386,1120,0.17695654842451036,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MDA_binary_U,pesticides_urine.rds,LE8,binary_above_detection_threshold,1138,,,15,2,2015-2016,WTSB2YR,ok,,0.2312853132916846
same_sample_unweighted,beta,-1.5300353018692663,-3.7691668192559398,0.7090962155174072,1.1410860223982917,1025,0.18026334847593106,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PPDA_binary_U,AA_urine.rds,LE8,binary_above_detection_threshold,1043,,,15,2,2015-2016,WTSA2YR,ok,,0.23355859932968462
same_sample_unweighted,beta,0.27893771253465116,-0.13125125600182108,0.6891266810711234,0.20917878106657403,2409,0.18249728427257403,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X24_DCP_ln_U,PCCP_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.2344146151432201
same_sample_unweighted,beta,0.5264557441353516,-0.2599622205933735,1.3128737088640765,0.4008562106560856,1262,0.1893111250527943,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Harman_ln_U,AA_urine.rds,LE8,natural_log_transformed,1280,,,15,2,2013-2014,WTSA2YR,ok,,0.24108852677663545
same_sample_unweighted,beta,-2.1243496569072224,-5.489530375746389,1.240831061931944,1.716394546374313,3672,0.21591333991091882,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Se_ln_S,HM_serum.rds,LE8,natural_log_transformed,3690,,,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.27263633598921105
same_sample_unweighted,beta,0.44742703564352176,-0.2821663975423549,1.1770204688293984,0.3721256878657995,3672,0.2293036948833546,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Pb_ln_S,HM_serum.rds,LE8,natural_log_transformed,3690,,,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.28711134905562885
same_sample_unweighted,beta,1.0839649971573062,-0.7197464498155048,2.8876764441301175,0.9193298934610044,1175,0.23860436337338603,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PFHxA_binary_U,PFC_urine.rds,LE8,binary_above_detection_threshold,1193,,,15,2,2013-2014,WTSSBH2Y,ok,,0.2962670845219543
same_sample_unweighted,beta,-0.3288801360984116,-0.895761722760167,0.23800145056334376,0.2890703249849408,2184,0.25536359439163764,age+sex+eth+marital+PIR_level+edu+alcohol.user,,BDCPP_ln_U,BFR_urine.rds,LE8,natural_log_transformed,2202,,,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.31445599639961985
same_sample_unweighted,beta,0.5601115136814038,-0.44890923007752803,1.5691322574403355,0.5142432567203562,1088,0.2763088107692041,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Sm_PFOS_ln_S,PFC_serum.rds,LE8,natural_log_transformed,1106,,,15,2,2015-2016,WTSB2YR,ok,,0.33745912134927386
same_sample_unweighted,beta,0.35149064812848396,-0.32898730429610124,1.031968600553069,0.34700677882950076,2306,0.3112038950673175,age+sex+eth+marital+PIR_level+edu+alcohol.user,,HIBP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2324,,,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,ok,,0.37698683223601875
same_sample_unweighted,beta,0.20326327194827712,-0.19905903881068218,0.6055855827072364,0.20516712299873469,2409,0.3219215824902065,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MEP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.3848203409152938
same_sample_unweighted,beta,-0.8299251633252631,-2.475707517996466,0.8158571913459396,0.8392864873239757,2456,0.32283585647256197,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X4FPBA_binary_U,pesticides_urine.rds,LE8,binary_above_detection_threshold,2474,,,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.3848203409152938
same_sample_unweighted,beta,-1.0331571819432523,-3.2952597453397496,1.2289453814532452,1.1527340915256457,983,0.3703297685186324,age+sex+eth+marital+PIR_level+edu+alcohol.user,,IPPPP_binary_U,BFR_urine.rds,LE8,binary_above_detection_threshold,1001,,,15,2,2015-2016,WTSSBI2Y,ok,,0.4379296468990177
same_sample_unweighted,beta,-0.19979317853753178,-0.6953287611493012,0.2957424040742377,0.2526895092785457,2195,0.4292239339004945,age+sex+eth+marital+PIR_level+edu+alcohol.user,,BCETP_ln_U,BFR_urine.rds,LE8,natural_log_transformed,2213,,,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.503577686229714
same_sample_unweighted,beta,-0.24620084059936462,-0.9664570954113153,0.474055414212586,0.36729979837023174,2409,0.5027311888982756,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MECPP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.5852105245768989
same_sample_unweighted,beta,-0.10005405835221595,-0.40511901192281163,0.2050108952183797,0.15557059016492614,2426,0.5201924221788834,age+sex+eth+marital+PIR_level+edu+alcohol.user,,DEA_ln_U,pesticides_urine.rds,LE8,natural_log_transformed,2444,,,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.6008424101135941
same_sample_unweighted,beta,0.3281940557485524,-0.8092825371482976,1.4656706486454025,0.5800567010655162,2348,0.5715861853237015,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MeFOSAA_binary_S,PFC_serum.rds,LE8,binary_above_detection_threshold,2366,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6467881288470856
same_sample_unweighted,beta,0.45409262393333305,-1.120691385637386,2.028876633504052,0.8026038133680266,1115,0.5716610446998256,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X4_MDA_binary_U,AA_urine.rds,LE8,binary_above_detection_threshold,1133,,,15,2,2015-2016,WTSA2YR,ok,,0.6467881288470856
same_sample_unweighted,beta,0.2316018635767709,-0.5759378100143601,1.0391415371679018,0.41181684863872753,2484,0.5739007696510657,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Sb_ln_U,HM_urine.rds,LE8,natural_log_transformed,2502,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6467881288470856
same_sample_unweighted,beta,0.14342440132116271,-0.36118443391385247,0.648033236556178,0.25732886344187195,2409,0.577334370044714,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MCPP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6467881288470856
same_sample_unweighted,beta,-0.18758645665766663,-0.8710983564851036,0.4959254431697704,0.34856175328295963,2409,0.5905074701524924,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MnBP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6533502113151918
same_sample_unweighted,beta,-0.2503667277832349,-1.1665305398593833,0.6657970842929134,0.46698540692257273,1247,0.5919616008560463,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Norharman_ln_U,AA_urine.rds,LE8,natural_log_transformed,1265,,,15,2,2013-2014,WTSA2YR,ok,,0.6533502113151918
same_sample_unweighted,beta,0.6378137745027803,-1.7912364709448834,3.0668640199504438,1.2378112654935995,985,0.606476159571087,age+sex+eth+marital+PIR_level+edu+alcohol.user,,TBPPP_binary_U,BFR_urine.rds,LE8,binary_above_detection_threshold,1003,,,15,2,2015-2016,WTSSBI2Y,ok,,0.664448145412441
same_sample_unweighted,beta,-0.06179043338571,-0.3361302895601957,0.2125494227887757,0.13990156029136513,2409,0.6587670876428736,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X25_DCP_ln_U,PCCP_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7164693142977238
same_sample_unweighted,beta,-0.28397280544214776,-1.608750321466266,1.0408047105819704,0.6756897694909693,3564,0.6743128391073441,age+sex+eth+marital+PIR_level+edu+alcohol.user,,DBCM_binary_S,VOC_serum.rds,LE8,binary_above_detection_threshold,3582,,,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.7280624132390888
same_sample_unweighted,beta,-0.29932712767900804,-1.8352436739125308,1.236589418554515,0.7828937209229853,1262,0.7022777876026343,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PhIP_binary_U,AA_urine.rds,LE8,binary_above_detection_threshold,1280,,,15,2,2013-2014,WTSA2YR,ok,,0.7479820672217331
same_sample_unweighted,beta,0.23503963058066826,-0.9726678157806011,1.4427470769419377,0.6159774335859746,3532,0.7028019423559908,age+sex+eth+marital+PIR_level+edu+alcohol.user,,BDCM_binary_S,VOC_serum.rds,LE8,binary_above_detection_threshold,3550,,,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.7479820672217331
same_sample_unweighted,beta,0.22402792158325618,-0.9523184461295919,1.4003742892961042,0.5998863195001757,2410,0.7088459325757013,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MINP_binary_U,Phthalates_urine.rds,LE8,binary_above_detection_threshold,2428,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7490641415161666
same_sample_unweighted,beta,0.4740727370485886,-2.116530973758867,3.0646764478560438,1.3204221427751834,1195,0.7196351791942659,age+sex+eth+marital+PIR_level+edu+alcohol.user,,DPCP_binary_U,BFR_urine.rds,LE8,binary_above_detection_threshold,1213,,,15,2,2013-2014,WTSSCH2Y,ok,,0.7551101528165184
same_sample_unweighted,beta,-0.16010168426286614,-1.0733893620914419,0.7531859935657095,0.4658120277339072,3533,0.7310889885093933,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X14_DCB_binary_S,VOC_serum.rds,LE8,binary_above_detection_threshold,3551,,,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.7617640509643329
same_sample_unweighted,beta,-0.08027097084519763,-0.6587251761637559,0.49818323447336066,0.2949889585143389,2444,0.7855564503001307,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X2_HPMA_ln_U,VOC_urine.rds,LE8,natural_log_transformed,2462,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.812832715935552
same_sample_unweighted,beta,0.04633733789840978,-0.38918190356324317,0.4818565793600627,0.22209613385028698,2409,0.8347497310057855,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MCOP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.857777309792152
same_sample_unweighted,beta,-0.030324907986914736,-0.6408614487488173,0.5802116327749878,0.31134738505685955,2408,0.9224176853686509,age+sex+eth+marital+PIR_level+edu+alcohol.user,,ATCA_ln_U,VOC_urine.rds,LE8,natural_log_transformed,2426,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9390887467262263
same_sample_unweighted,beta,0.05231795555829823,-1.0594421847391866,1.164078095855783,0.566950106733239,2410,0.9264835286493642,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MEHP_binary_U,Phthalates_urine.rds,LE8,binary_above_detection_threshold,2428,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9390887467262263
same_sample_unweighted,beta,-0.022376146003308003,-0.6293407376720133,0.5845884456653974,0.30952590921406387,2409,0.9423757920520844,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MCNP_ln_U,Phthalates_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9487431960524364
same_sample_unweighted,beta,-0.03965336305563453,-1.4185347822520336,1.3392280561407643,0.7031818823401316,2490,0.9550345863340374,age+sex+eth+marital+PIR_level+edu+alcohol.user,,AsC_binary_U,HM_urine.rds,LE8,binary_above_detection_threshold,2508,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9550345863340374
survey_weighted,beta,-3.4759044849579053,-4.010486653141024,-2.9413223167747864,0.26175849678318686,30,4.2646114976115594e-14,age+sex+eth+marital+PIR_level+edu+alcohol.user,,EO_ln_S,gas_serum.rds,LE8,natural_log_transformed,2415,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,6.3542711314412235e-12
survey_weighted,beta,-10.723402518073332,-12.637882553701747,-8.808922482444917,0.9374263603866709,30,1.8273225711206835e-12,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X25_DMF_binary_S,VOC_serum.rds,LE8,binary_above_detection_threshold,3581,,,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,1.0462090017400061e-10
survey_weighted,beta,-1.6375108998198673,-1.9315580885548131,-1.3434637110849215,0.14398039195391932,30,2.1064610773288714e-12,age+sex+eth+marital+PIR_level+edu+alcohol.user,,CEMA_CYM_ln_U,VOC_urine.rds,LE8,natural_log_transformed,2459,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,1.0462090017400061e-10
survey_weighted,beta,-10.208785143682334,-12.218654863097276,-8.198915424267392,0.9841339793883426,30,1.9349605970135592e-11,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Furan_binary_S,VOC_serum.rds,LE8,binary_above_detection_threshold,3586,,,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,7.207728223875508e-10
survey_weighted,beta,-3.1233300903017467,-3.7892732782929666,-2.457386902310527,0.3260795032203051,30,1.2354853883980897e-10,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X2_FL_ln_U,PAH_urine.rds,LE8,natural_log_transformed,2493,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,3.6817464574263073e-9
survey_weighted,beta,-2.9211640078997863,-3.5844968777314605,-2.257831138068112,0.32480135928241294,30,5.093247366875136e-10,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Toluene_ln_S,VOC_serum.rds,LE8,natural_log_transformed,3512,,,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,1.2648230961073255e-8
survey_weighted,beta,-2.4390781609384025,-3.0180217724498855,-1.8601345494269195,0.2834801055682887,30,1.3419800730524897e-9,age+sex+eth+marital+PIR_level+edu+alcohol.user,,MB3_Cys_ln_U,VOC_urine.rds,LE8,natural_log_transformed,2427,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,2.856500441211728e-8
survey_weighted,beta,4.026815779093979,3.0605131347827985,4.993118423405159,0.47315070098984363,30,1.697854183117171e-9,age+sex+eth+marital+PIR_level+edu+alcohol.user,,DMA_ln_U,HM_urine.rds,LE8,natural_log_transformed,2506,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,3.1622534160557314e-8
survey_weighted,beta,-5.730617262985921,-7.120189410415337,-4.341045115556504,0.6804048809168551,30,2.1227154285999947e-9,age+sex+eth+marital+PIR_level+edu+alcohol.user,,GAM_Cys_binary_U,VOC_urine.rds,LE8,binary_above_detection_threshold,2486,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,3.5142733206822136e-8
survey_weighted,beta,-3.6436623848300154,-4.534497982311791,-2.7528267873482397,0.43619821377563356,30,2.530229683204117e-9,age+sex+eth+marital+PIR_level+edu+alcohol.user,,Cd_ln_S,HM_serum.rds,LE8,natural_log_transformed,3690,,,30,4,2013-2014|2015-2016,WTSH2YR,ok,,3.770042227974134e-8
survey_weighted,beta,-2.10106855018736,-2.656877287626998,-1.5452598127477217,0.27215209984580796,30,1.2995224507540011e-8,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X3_FL_ln_U,PAH_urine.rds,LE8,natural_log_transformed,2489,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,1.7602622287486015e-7
survey_weighted,beta,2.389042377429655,1.7464714308633311,3.0316133239959786,0.31463527042326417,30,1.8160506091135942e-8,age+sex+eth+marital+PIR_level+edu+alcohol.user,,THg_ln_S,HM_serum.rds,LE8,natural_log_transformed,3690,,,30,4,2013-2014|2015-2016,WTSH2YR,ok,,2.254929506316046e-7
survey_weighted,beta,-3.4012653865479225,-4.328368320119855,-2.4741624529759902,0.4539565378318864,30,2.3696344699316102e-8,age+sex+eth+marital+PIR_level+edu+alcohol.user,,X2_NP_ln_U,PAH_urine.rds,LE8,natural_log_transformed,2453,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,2.7159656616908457e-7
survey_weighted,beta,-4.907867152894166,-6.265546901527702,-3.5501874042606305,0.6647887476739666,30,3.1736045791018835e-8,age+sex+eth+marital+PIR_level+edu+alcohol.user,,PHE_Cys_binary_U,VOC_urine.rds,LE8,binary_above_detection_threshold,2428,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,3.3776220163298615e-7
survey_weighted,beta,-3.071884308677874,-3.9446928435106523,-2.199075773845096,0.4273712511471278,30,5.3439497369337086e-8,age+sex+eth+marital+PIR_level+edu+alcohol.user,,CEMA_CEM_ln_U,VOC_urine.rds,LE8,natural_log_transformed,2472,,,30,4,2013-2014|2015-2016,WTSA2YR,ok,,5.182100290744074e-7
